transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level,recommended_action,risk_reasons
TXN006908,12298,359.96,0,0,1359,1,1377,2,0,328.52,1.09,580,UPI,0,16.61,35,27.64,LOW,ALLOW,Location change | Large distance | Location change + large distance
TXN006909,12925,908.84,20,1,18,1,981,1,1,1143.49,0.79,1270,UPI,0,12.76,60,41.1,MEDIUM,STEP-UP VERIFICATION,New device | Location change | Large distance | New device + location change | Location change + large distance
TXN006910,11632,584.44,14,0,403,0,93,0,0,428.65,1.36,1700,CARD,0,8.84,0,3.54,LOW,ALLOW,No major risk signals
TXN006911,12577,851.2,2,0,224,0,80,1,0,412.44,2.06,1532,CARD,0,21.45,7,12.78,LOW,ALLOW,Above-normal amount
TXN006912,12374,435.17,0,0,1078,0,14,1,1,1781.62,0.24,1052,WALLET,0,20.05,0,8.02,LOW,ALLOW,No major risk signals
TXN006913,10894,1024.41,5,0,1059,0,99,1,0,1176.52,0.87,74,UPI,0,38.22,0,15.29,LOW,ALLOW,No major risk signals
TXN006914,12144,1164.22,18,0,894,0,49,3,0,590.46,1.97,1869,NETBANKING,0,34.38,8,18.55,LOW,ALLOW,Elevated velocity
TXN006915,10512,1633.72,3,0,172,0,87,1,1,441.98,3.69,1355,NETBANKING,0,31.04,7,16.62,LOW,ALLOW,Above-normal amount
TXN006916,10215,1168.39,11,0,732,0,95,0,0,870.58,1.34,245,CARD,0,48.78,0,19.51,LOW,ALLOW,No major risk signals
TXN006917,12172,3602.62,1,0,200,0,87,0,0,892.43,4.03,675,UPI,0,26.26,15,19.5,LOW,ALLOW,High amount deviation
TXN006918,11706,5787.02,16,0,519,0,66,3,0,273.71,21.07,298,UPI,0,12.28,28,21.71,LOW,ALLOW,Elevated velocity | Extreme amount deviation
TXN006919,12106,636.6,5,0,125,0,44,4,0,442.05,1.44,245,WALLET,0,43.72,8,22.29,LOW,ALLOW,Elevated velocity
TXN006920,11567,2047.87,11,0,1013,0,64,1,2,570.63,3.58,758,CARD,0,47.67,15,28.07,LOW,ALLOW,Repeated failed attempts | Above-normal amount
TXN006921,12208,5417.61,14,1,10,0,19,1,1,501.29,10.79,431,UPI,1,98.61,45,66.44,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN006922,12331,2093.73,16,0,289,0,20,2,1,509.28,4.1,400,CARD,0,13.89,15,14.56,LOW,ALLOW,High amount deviation
TXN006923,12153,1651.97,0,0,1289,0,11,1,1,442.07,3.73,742,NETBANKING,0,34.61,7,18.04,LOW,ALLOW,Above-normal amount
TXN006924,11128,190.84,13,0,1112,0,99,1,1,736.12,0.26,765,NETBANKING,0,29.94,0,11.98,LOW,ALLOW,No major risk signals
TXN006925,10227,558.71,22,0,81,0,84,2,0,449.14,1.24,1038,UPI,0,29.89,0,11.96,LOW,ALLOW,No major risk signals
TXN006926,12365,632.52,1,0,816,0,82,0,0,1235.73,0.51,1170,UPI,0,21.16,0,8.46,LOW,ALLOW,No major risk signals
TXN006927,11487,2919.34,3,0,151,1,443,1,0,457.38,6.37,1430,CARD,0,27.51,30,29.0,LOW,ALLOW,Location change | High amount deviation
TXN006928,10801,482.5,19,0,1270,0,1,0,0,711.85,0.68,759,CARD,0,9.51,0,3.81,LOW,ALLOW,No major risk signals
TXN006929,11622,835.0,1,0,724,0,32,0,1,665.58,1.25,945,UPI,0,34.12,0,13.65,LOW,ALLOW,No major risk signals
TXN006930,11905,1833.96,21,0,118,0,36,2,0,1004.53,1.82,1081,NETBANKING,0,36.85,0,14.74,LOW,ALLOW,No major risk signals
TXN006931,12921,464.36,13,0,1496,0,9,2,0,575.66,0.81,567,NETBANKING,0,13.4,0,5.36,LOW,ALLOW,No major risk signals
TXN006932,10471,1138.23,17,1,13,0,31,1,0,532.06,2.14,1097,NETBANKING,0,20.46,22,21.38,LOW,ALLOW,New device | Above-normal amount
TXN006933,11079,1018.88,7,0,67,0,93,2,0,924.4,1.1,713,UPI,0,31.23,0,12.49,LOW,ALLOW,No major risk signals
TXN006934,12672,1892.29,19,0,113,1,484,1,0,500.86,3.77,550,UPI,0,23.99,22,22.8,LOW,ALLOW,Location change | Above-normal amount
TXN006935,12060,1571.87,0,0,1161,0,29,2,0,681.25,2.3,1563,UPI,0,28.31,7,15.52,LOW,ALLOW,Above-normal amount
TXN006936,11041,1530.27,15,0,1039,0,13,1,2,940.45,1.63,1703,CARD,0,19.88,8,12.75,LOW,ALLOW,Repeated failed attempts
TXN006937,12741,1064.93,6,0,738,0,4,1,0,1609.91,0.66,1747,NETBANKING,0,23.11,0,9.24,LOW,ALLOW,No major risk signals
TXN006938,12160,216.03,5,0,768,0,35,1,0,299.88,0.72,1052,UPI,0,17.16,0,6.87,LOW,ALLOW,No major risk signals
TXN006939,10228,1011.02,21,0,1056,0,76,2,0,1143.47,0.88,1209,CARD,0,56.05,0,22.42,LOW,ALLOW,No major risk signals
TXN006940,10170,941.06,18,0,701,0,57,2,0,245.03,3.82,1810,UPI,0,14.72,7,10.09,LOW,ALLOW,Above-normal amount
TXN006941,10294,1722.55,9,0,1345,0,79,1,0,271.12,6.33,1758,WALLET,0,21.0,15,17.4,LOW,ALLOW,High amount deviation
TXN006942,10188,626.73,22,0,59,1,114,0,0,771.52,0.81,1546,NETBANKING,0,17.88,15,16.15,LOW,ALLOW,Location change
TXN006943,10425,930.32,5,0,657,0,92,3,0,251.06,3.69,754,NETBANKING,0,19.4,15,16.76,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN006944,10976,955.62,9,0,1220,1,738,1,0,136.1,6.97,769,NETBANKING,0,15.17,50,36.07,LOW,ALLOW,Location change | High amount deviation | Large distance | Location change + large distance
TXN006945,11102,489.96,18,1,7,0,17,3,0,673.12,0.73,227,CARD,0,16.82,23,20.53,LOW,ALLOW,New device | Elevated velocity
TXN006946,12705,336.88,2,0,247,0,7,4,1,622.93,0.54,1584,WALLET,0,35.34,8,18.94,LOW,ALLOW,Elevated velocity
TXN006947,10918,1242.85,19,0,1142,0,68,0,1,292.6,4.23,1766,UPI,0,17.95,15,16.18,LOW,ALLOW,High amount deviation
TXN006948,10498,2114.55,2,0,1241,0,47,1,0,286.9,7.34,1600,CARD,0,18.23,20,19.29,LOW,ALLOW,Extreme amount deviation
TXN006949,11821,527.86,19,0,1001,0,77,2,0,638.94,0.82,1793,UPI,0,28.26,0,11.3,LOW,ALLOW,No major risk signals
TXN006950,12809,746.13,5,1,17,0,2,3,0,927.97,0.8,1524,WALLET,1,65.35,23,39.94,LOW,ALLOW,New device | Elevated velocity
TXN006951,10865,1817.32,16,0,727,0,69,2,0,501.71,3.62,317,UPI,0,29.77,7,16.11,LOW,ALLOW,Above-normal amount
TXN006952,10825,1973.77,17,0,311,0,16,0,0,932.58,2.11,1488,WALLET,0,20.21,7,12.28,LOW,ALLOW,Above-normal amount
TXN006953,11858,1093.03,9,0,1004,1,1282,0,1,656.73,1.66,1865,CARD,0,22.08,35,29.83,LOW,ALLOW,Location change | Large distance | Location change + large distance
TXN006954,12118,1276.75,5,0,418,0,56,0,0,401.09,3.18,1057,CARD,0,23.06,7,13.42,LOW,ALLOW,Above-normal amount
TXN006955,12295,1411.27,12,0,958,0,42,0,0,164.5,8.53,292,CARD,0,6.72,20,14.69,LOW,ALLOW,Extreme amount deviation
TXN006956,10145,1643.16,5,0,902,0,41,1,1,345.05,4.75,1779,UPI,0,39.74,15,24.89,LOW,ALLOW,High amount deviation
TXN006957,11641,361.15,11,0,166,0,28,1,0,673.73,0.54,1404,CARD,0,15.93,0,6.37,LOW,ALLOW,No major risk signals
TXN006958,11319,4580.8,13,0,317,0,85,0,0,384.55,11.88,1611,UPI,0,11.46,20,16.58,LOW,ALLOW,Extreme amount deviation
TXN006959,12629,1133.32,16,0,1386,0,97,0,0,1156.29,0.98,1739,NETBANKING,0,38.97,0,15.59,LOW,ALLOW,No major risk signals
TXN006960,10469,1669.63,21,0,648,0,54,2,0,880.64,1.89,1152,CARD,0,64.46,0,25.78,LOW,ALLOW,No major risk signals
TXN006961,10192,469.87,7,1,14,0,69,1,2,623.57,0.75,258,UPI,1,63.2,23,39.08,LOW,ALLOW,New device | Repeated failed attempts
TXN006962,11091,766.61,4,0,436,0,42,1,1,514.48,1.49,71,UPI,1,49.18,0,19.67,LOW,ALLOW,No major risk signals
TXN006963,12541,1236.99,3,0,629,0,59,3,1,531.47,2.32,1030,UPI,0,47.04,15,27.81,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN006964,10051,193.69,5,0,1178,0,40,1,0,337.64,0.57,1433,UPI,0,22.39,0,8.96,LOW,ALLOW,No major risk signals
TXN006965,12929,417.39,10,1,8,0,90,2,0,273.85,1.52,1173,CARD,0,16.31,15,15.52,LOW,ALLOW,New device
TXN006966,12410,484.69,4,0,651,0,48,2,3,759.27,0.64,561,UPI,0,14.7,15,14.88,LOW,ALLOW,Multiple failed attempts
TXN006967,11820,302.83,21,0,1101,0,77,0,0,524.01,0.58,1251,CARD,0,24.44,0,9.78,LOW,ALLOW,No major risk signals
TXN006968,12964,982.57,13,0,1375,0,83,1,0,691.21,1.42,1043,NETBANKING,0,45.35,0,18.14,LOW,ALLOW,No major risk signals
TXN006969,12521,843.05,9,0,1243,0,26,0,0,288.25,2.91,969,WALLET,0,28.12,7,15.45,LOW,ALLOW,Above-normal amount
TXN006970,11869,3011.37,10,0,98,0,2,0,0,445.56,6.74,576,NETBANKING,0,16.17,15,15.47,LOW,ALLOW,High amount deviation
TXN006971,12568,346.34,2,0,725,0,80,4,0,390.68,0.88,856,CARD,0,37.23,8,19.69,LOW,ALLOW,Elevated velocity
TXN006972,11786,1096.12,22,0,1383,0,67,0,0,818.27,1.34,1017,CARD,1,72.22,0,28.89,LOW,ALLOW,No major risk signals
TXN006973,11454,424.93,7,0,524,0,41,1,0,1475.77,0.29,1122,UPI,0,27.19,0,10.88,LOW,ALLOW,No major risk signals
TXN006974,11867,208.6,20,0,913,0,76,1,0,878.62,0.24,1549,CARD,0,58.54,0,23.41,LOW,ALLOW,No major risk signals
TXN006975,12738,1479.76,4,0,321,0,53,0,0,224.58,6.56,483,UPI,0,29.38,15,20.75,LOW,ALLOW,High amount deviation
TXN006976,12579,1587.65,19,0,1050,0,0,2,0,642.51,2.47,1286,UPI,0,12.45,7,9.18,LOW,ALLOW,Above-normal amount
TXN006977,12007,1435.55,20,0,762,0,20,2,1,409.54,3.5,1416,UPI,0,16.48,7,10.79,LOW,ALLOW,Above-normal amount
TXN006978,11434,293.24,9,1,11,0,66,2,0,324.83,0.9,1056,UPI,0,20.56,15,17.23,LOW,ALLOW,New device
TXN006979,10839,963.96,7,0,1272,0,46,2,1,618.54,1.56,1646,UPI,0,19.53,0,7.81,LOW,ALLOW,No major risk signals
TXN006980,10240,1491.83,20,0,926,0,88,0,1,306.4,4.85,570,CARD,0,21.47,15,17.59,LOW,ALLOW,High amount deviation
TXN006981,10535,2016.94,8,0,1329,0,58,1,0,768.11,2.62,371,UPI,0,47.54,7,23.22,LOW,ALLOW,Above-normal amount
TXN006982,11407,1531.57,14,0,447,0,0,1,1,271.44,5.62,781,UPI,0,35.6,15,23.24,LOW,ALLOW,High amount deviation
TXN006983,10082,2039.3,0,0,592,0,13,1,0,150.87,13.43,1418,NETBANKING,0,17.58,20,19.03,LOW,ALLOW,Extreme amount deviation
TXN006984,10981,2224.47,22,0,1473,0,97,1,1,532.27,4.17,970,NETBANKING,0,23.81,15,18.52,LOW,ALLOW,High amount deviation
TXN006985,10950,981.55,4,0,756,1,583,0,0,928.57,1.06,688,UPI,0,24.8,15,18.92,LOW,ALLOW,Location change
TXN006986,10610,1371.62,14,0,1214,1,1952,0,0,476.19,2.87,1420,NETBANKING,0,16.45,47,34.78,LOW,ALLOW,Location change | Above-normal amount | Very large distance | Location change + large distance
TXN006987,10573,2100.07,3,0,30,0,8,0,1,178.3,11.71,1273,NETBANKING,0,40.32,20,28.13,LOW,ALLOW,Extreme amount deviation
TXN006988,12333,1250.89,18,0,1120,0,68,0,0,196.08,6.35,1858,UPI,0,7.53,15,12.01,LOW,ALLOW,High amount deviation
TXN006989,10988,2487.78,9,0,192,0,24,0,1,366.21,6.77,1348,CARD,0,22.03,15,17.81,LOW,ALLOW,High amount deviation
TXN006990,10458,1888.09,22,0,344,0,63,0,1,978.89,1.93,633,WALLET,0,39.41,0,15.76,LOW,ALLOW,No major risk signals
TXN006991,12173,524.48,1,0,362,0,59,1,0,236.83,2.21,216,CARD,0,19.68,7,12.07,LOW,ALLOW,Above-normal amount
TXN006992,11522,295.86,4,0,554,0,32,1,0,297.5,0.99,768,CARD,0,31.46,0,12.58,LOW,ALLOW,No major risk signals
TXN006993,12472,912.7,17,0,1331,0,4,1,1,797.28,1.14,1268,WALLET,0,14.83,0,5.93,LOW,ALLOW,No major risk signals
TXN006994,12601,328.99,22,0,85,0,75,1,0,626.35,0.52,1919,CARD,0,25.87,0,10.35,LOW,ALLOW,No major risk signals
TXN006995,12657,963.58,5,0,418,0,51,2,0,749.07,1.28,283,WALLET,0,14.16,0,5.67,LOW,ALLOW,No major risk signals
TXN006996,11984,892.22,9,0,622,0,74,0,1,1114.46,0.8,1182,UPI,0,31.84,0,12.73,LOW,ALLOW,No major risk signals
TXN006997,11566,2712.9,14,0,968,0,32,1,0,239.07,11.3,577,UPI,0,25.23,20,22.09,LOW,ALLOW,Extreme amount deviation
TXN006998,12159,1379.26,22,1,17,0,15,3,0,290.05,4.74,701,WALLET,0,52.52,48,49.81,MEDIUM,STEP-UP VERIFICATION,New device | Elevated velocity | High amount deviation | New device + unusual amount
TXN006999,12449,2061.61,8,0,980,0,2,0,0,267.63,7.67,1927,CARD,0,13.86,20,17.54,LOW,ALLOW,Extreme amount deviation
TXN007000,10121,592.2,12,1,12,0,4,0,0,500.83,1.18,1937,CARD,0,14.22,15,14.69,LOW,ALLOW,New device
TXN007001,10272,3295.19,17,0,556,0,61,1,0,1793.31,1.84,1314,NETBANKING,0,12.78,0,5.11,LOW,ALLOW,No major risk signals
TXN007002,11317,1919.08,6,0,1351,0,18,3,0,229.52,8.33,169,UPI,0,36.49,28,31.4,LOW,ALLOW,Elevated velocity | Extreme amount deviation
TXN007003,10397,1291.19,1,0,1446,0,10,0,0,381.17,3.38,1921,UPI,0,9.83,7,8.13,LOW,ALLOW,Above-normal amount
TXN007004,12518,193.34,15,0,153,0,84,4,0,970.66,0.2,1103,UPI,0,19.46,8,12.58,LOW,ALLOW,Elevated velocity
TXN007005,10984,2445.31,1,0,1124,0,72,1,0,550.29,4.44,1841,UPI,0,40.25,15,25.1,LOW,ALLOW,High amount deviation
TXN007006,11230,4053.5,3,0,423,0,17,3,0,188.99,21.34,1373,CARD,1,66.55,28,43.42,MEDIUM,STEP-UP VERIFICATION,Elevated velocity | Extreme amount deviation
TXN007007,11133,906.5,1,1,3,0,11,0,1,124.74,7.21,1274,UPI,1,95.85,45,65.34,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN007008,11301,922.41,16,0,1478,0,42,2,0,384.04,2.4,934,UPI,0,63.95,7,29.78,LOW,ALLOW,Above-normal amount
TXN007009,11910,578.72,5,0,938,0,86,4,0,664.25,0.87,718,CARD,0,43.98,8,22.39,LOW,ALLOW,Elevated velocity
TXN007010,12616,224.31,9,0,941,0,49,2,0,325.61,0.69,172,CARD,1,13.94,0,5.58,LOW,ALLOW,No major risk signals
TXN007011,11505,556.81,13,0,1023,1,2335,4,1,559.9,0.99,1116,NETBANKING,1,97.99,48,67.99,MEDIUM,STEP-UP VERIFICATION,Location change | Elevated velocity | Very large distance | Location change + large distance
TXN007012,11916,3679.41,14,0,357,0,76,2,0,154.59,23.65,1648,WALLET,0,20.74,20,20.3,LOW,ALLOW,Extreme amount deviation
TXN007013,12944,2246.57,20,0,1113,0,34,2,0,727.9,3.08,1493,UPI,0,28.38,7,15.55,LOW,ALLOW,Above-normal amount
TXN007014,10819,465.54,11,0,596,0,56,1,0,818.15,0.57,1194,NETBANKING,0,34.51,0,13.81,LOW,ALLOW,No major risk signals
TXN007015,12900,549.15,18,0,1017,0,55,1,0,894.06,0.61,1900,UPI,0,34.31,0,13.72,LOW,ALLOW,No major risk signals
TXN007016,12757,5512.75,10,0,484,0,27,1,0,451.87,12.17,1907,UPI,0,20.38,20,20.15,LOW,ALLOW,Extreme amount deviation
TXN007017,11956,377.23,0,0,703,0,61,1,1,496.5,0.76,1647,NETBANKING,0,22.88,0,9.15,LOW,ALLOW,No major risk signals
TXN007018,12368,488.77,7,0,766,0,98,2,0,476.01,1.02,249,UPI,0,15.45,0,6.18,LOW,ALLOW,No major risk signals
TXN007019,10178,623.19,21,0,1185,0,86,2,0,372.24,1.67,1975,CARD,0,18.3,0,7.32,LOW,ALLOW,No major risk signals
TXN007020,10896,283.07,5,0,131,0,14,0,0,460.23,0.61,1745,NETBANKING,0,24.79,0,9.92,LOW,ALLOW,No major risk signals
TXN007021,12266,568.57,11,0,1284,0,7,2,2,336.79,1.68,495,CARD,0,22.95,8,13.98,LOW,ALLOW,Repeated failed attempts
TXN007022,12836,575.96,19,0,600,0,14,2,0,368.37,1.56,680,UPI,0,40.93,0,16.37,LOW,ALLOW,No major risk signals
TXN007023,11972,417.0,15,0,838,0,64,1,0,1095.21,0.38,1236,UPI,0,39.14,0,15.65,LOW,ALLOW,No major risk signals
TXN007024,11551,2776.03,17,0,1271,0,34,0,0,437.85,6.33,1869,WALLET,0,27.2,15,19.88,LOW,ALLOW,High amount deviation
TXN007025,10491,333.02,11,0,972,0,57,3,0,801.27,0.42,433,WALLET,0,16.71,8,11.48,LOW,ALLOW,Elevated velocity
TXN007026,10060,795.81,19,0,1336,0,75,1,0,209.08,3.79,1027,UPI,1,51.98,7,24.99,LOW,ALLOW,Above-normal amount
TXN007027,11077,426.05,1,1,10,0,8,0,0,318.3,1.33,1230,UPI,0,26.34,15,19.54,LOW,ALLOW,New device
TXN007028,11703,751.09,6,1,1,0,38,0,0,322.53,2.32,1075,WALLET,0,22.11,22,22.04,LOW,ALLOW,New device | Above-normal amount
TXN007029,12585,409.55,8,0,1422,0,96,0,0,486.44,0.84,223,CARD,0,15.62,0,6.25,LOW,ALLOW,No major risk signals
TXN007030,12895,957.68,17,0,168,0,20,2,0,223.6,4.26,693,NETBANKING,0,37.69,15,24.08,LOW,ALLOW,High amount deviation
TXN007031,10064,1179.97,8,0,1396,0,94,1,0,236.94,4.96,262,UPI,0,8.34,15,12.34,LOW,ALLOW,High amount deviation
TXN007032,10585,2956.78,7,0,143,0,59,0,3,388.57,7.59,26,UPI,0,36.39,35,35.56,LOW,ALLOW,Multiple failed attempts | Extreme amount deviation
TXN007033,11727,544.41,0,0,51,1,1007,2,1,255.59,2.12,1693,UPI,0,14.88,42,31.15,LOW,ALLOW,Location change | Above-normal amount | Large distance | Location change + large distance
TXN007034,12218,3551.6,4,0,1076,0,42,1,0,379.28,9.34,125,UPI,0,9.7,20,15.88,LOW,ALLOW,Extreme amount deviation
TXN007035,10534,452.17,15,0,1118,0,62,1,0,1359.2,0.33,1925,NETBANKING,0,32.5,0,13.0,LOW,ALLOW,No major risk signals
TXN007036,12740,733.39,13,0,489,0,41,0,0,246.11,2.97,1237,UPI,0,30.24,7,16.29,LOW,ALLOW,Above-normal amount
TXN007037,12155,4023.99,12,0,143,0,82,0,0,407.39,9.85,702,NETBANKING,0,34.26,20,25.7,LOW,ALLOW,Extreme amount deviation
TXN007038,11870,10588.25,10,0,569,0,33,0,1,771.94,13.7,821,NETBANKING,0,5.33,20,14.13,LOW,ALLOW,Extreme amount deviation
TXN007039,12861,3763.28,19,1,18,0,16,0,0,308.49,12.16,1946,CARD,1,98.26,45,66.3,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN007040,11004,742.44,22,0,1292,0,97,1,1,220.35,3.35,804,CARD,0,11.69,7,8.88,LOW,ALLOW,Above-normal amount
TXN007041,12499,1390.81,12,0,286,0,64,3,0,316.99,4.37,160,NETBANKING,0,13.19,23,19.07,LOW,ALLOW,Elevated velocity | High amount deviation
TXN007042,11229,1603.98,14,1,9,0,24,0,0,108.22,14.69,255,NETBANKING,1,98.66,45,66.46,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN007043,12637,1204.25,23,0,1457,0,98,2,0,774.43,1.55,1091,WALLET,1,86.35,0,34.54,LOW,ALLOW,No major risk signals
TXN007044,11039,381.2,15,0,1099,1,1171,2,0,437.5,0.87,718,CARD,0,41.43,35,37.57,LOW,ALLOW,Location change | Large distance | Location change + large distance
TXN007045,10326,1095.97,12,0,681,0,9,0,0,365.74,2.99,516,CARD,0,57.87,7,27.35,LOW,ALLOW,Above-normal amount
TXN007046,10607,584.08,7,0,485,0,96,1,0,451.54,1.29,250,UPI,0,16.16,0,6.46,LOW,ALLOW,No major risk signals
TXN007047,12706,394.2,17,0,708,0,77,4,0,364.41,1.08,1729,CARD,0,42.45,8,21.78,LOW,ALLOW,Elevated velocity
TXN007048,10001,689.07,18,0,421,0,5,4,1,1248.86,0.55,1125,NETBANKING,0,6.59,8,7.44,LOW,ALLOW,Elevated velocity
TXN007049,11033,1173.84,14,0,495,0,49,1,1,1009.11,1.16,1646,CARD,0,30.86,0,12.34,LOW,ALLOW,No major risk signals
TXN007050,12481,2103.12,9,0,1266,0,19,1,0,1444.1,1.46,1639,CARD,1,72.23,0,28.89,LOW,ALLOW,No major risk signals
TXN007051,10124,723.54,22,0,441,1,2408,1,0,670.26,1.08,1974,NETBANKING,0,14.76,40,29.9,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN007052,11104,839.82,3,0,1212,0,75,0,0,768.25,1.09,1958,CARD,0,29.37,0,11.75,LOW,ALLOW,No major risk signals
TXN007053,12532,1778.17,5,0,940,0,90,2,0,716.23,2.48,1431,UPI,0,29.94,7,16.18,LOW,ALLOW,Above-normal amount
TXN007054,12699,953.6,7,1,16,0,10,3,0,352.52,2.7,401,UPI,0,24.65,30,27.86,LOW,ALLOW,New device | Elevated velocity | Above-normal amount
TXN007055,11861,1241.8,23,1,17,0,78,0,1,129.78,9.5,55,UPI,1,97.26,45,65.91,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN007056,11173,959.37,6,0,501,0,27,3,0,455.32,2.1,164,UPI,0,21.53,15,17.61,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN007057,12847,1066.7,11,0,1163,0,1,2,0,700.02,1.52,1103,UPI,0,17.23,0,6.89,LOW,ALLOW,No major risk signals
TXN007058,12920,358.82,17,0,805,0,63,2,1,461.29,0.78,1936,UPI,0,20.16,0,8.07,LOW,ALLOW,No major risk signals
TXN007059,10128,996.23,17,1,6,0,13,3,0,1144.99,0.87,520,CARD,1,65.99,23,40.2,MEDIUM,STEP-UP VERIFICATION,New device | Elevated velocity
TXN007060,10437,3022.03,18,0,472,1,562,1,0,362.47,8.31,291,WALLET,0,28.85,35,32.54,LOW,ALLOW,Location change | Extreme amount deviation
TXN007061,10750,1036.54,3,0,494,0,73,1,1,547.13,1.89,1459,NETBANKING,0,36.86,0,14.74,LOW,ALLOW,No major risk signals
TXN007062,12548,442.0,0,0,1388,0,77,0,1,369.21,1.19,39,CARD,1,79.93,0,31.97,LOW,ALLOW,No major risk signals
TXN007063,11221,3149.66,4,0,875,0,81,0,1,1499.06,2.1,730,CARD,0,35.53,7,18.41,LOW,ALLOW,Above-normal amount
TXN007064,12258,1657.67,6,0,945,0,97,1,1,137.63,11.96,271,CARD,0,4.75,20,13.9,LOW,ALLOW,Extreme amount deviation
TXN007065,10901,1724.14,10,0,637,0,80,2,0,1126.22,1.53,1356,UPI,0,27.22,0,10.89,LOW,ALLOW,No major risk signals
TXN007066,12092,1684.87,20,0,771,0,27,4,0,454.83,3.7,92,UPI,0,29.8,15,20.92,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN007067,11302,344.67,22,0,573,0,37,0,1,616.3,0.56,1500,CARD,0,17.95,0,7.18,LOW,ALLOW,No major risk signals
TXN007068,12582,1557.18,20,0,929,0,94,2,0,103.37,14.92,959,UPI,0,20.78,20,20.31,LOW,ALLOW,Extreme amount deviation
TXN007069,11433,2912.99,10,0,954,0,32,2,0,193.0,15.02,1249,CARD,0,18.96,20,19.58,LOW,ALLOW,Extreme amount deviation
TXN007070,12508,596.95,9,0,674,0,99,0,0,494.17,1.21,1765,UPI,0,27.3,0,10.92,LOW,ALLOW,No major risk signals
TXN007071,10390,174.28,23,0,1288,0,53,1,1,767.23,0.23,1836,UPI,0,22.89,0,9.15,LOW,ALLOW,No major risk signals
TXN007072,11067,1225.05,6,1,0,0,59,0,0,431.73,2.83,44,WALLET,0,48.09,22,32.43,LOW,ALLOW,New device | Above-normal amount
TXN007073,10026,923.19,15,0,52,0,3,1,1,254.0,3.62,14,CARD,0,15.88,7,10.55,LOW,ALLOW,Above-normal amount
TXN007074,12841,240.93,0,0,766,0,53,2,0,469.22,0.51,879,CARD,0,18.46,0,7.38,LOW,ALLOW,No major risk signals
TXN007075,10547,1502.03,0,0,173,0,86,1,0,294.53,5.08,1039,UPI,0,18.51,15,16.4,LOW,ALLOW,High amount deviation
TXN007076,12668,1409.16,11,0,335,1,1880,2,1,2317.29,0.61,1280,NETBANKING,0,4.4,40,25.76,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN007077,10566,258.21,15,0,521,0,24,0,0,739.63,0.35,1126,UPI,0,14.82,0,5.93,LOW,ALLOW,No major risk signals
TXN007078,10703,4473.43,4,0,1448,0,50,3,0,528.73,8.44,1824,UPI,0,11.22,28,21.29,LOW,ALLOW,Elevated velocity | Extreme amount deviation
TXN007079,11242,1700.12,13,1,12,0,14,2,0,1220.56,1.39,324,UPI,0,16.81,15,15.72,LOW,ALLOW,New device
TXN007080,10184,180.06,17,0,1278,0,77,3,1,584.58,0.31,444,UPI,0,10.26,8,8.91,LOW,ALLOW,Elevated velocity
TXN007081,11590,1800.89,8,0,1101,0,12,4,0,1156.1,1.56,1223,CARD,0,24.37,8,14.55,LOW,ALLOW,Elevated velocity
TXN007082,11913,1756.98,1,0,575,0,60,1,1,3922.86,0.45,1902,UPI,0,11.34,0,4.54,LOW,ALLOW,No major risk signals
TXN007083,10847,2989.19,11,0,434,0,96,4,0,337.14,8.84,553,CARD,0,40.1,28,32.84,LOW,ALLOW,Elevated velocity | Extreme amount deviation
TXN007084,10598,528.32,9,0,795,0,20,1,0,1057.23,0.5,778,WALLET,0,62.8,0,25.12,LOW,ALLOW,No major risk signals
TXN007085,10805,1823.13,1,0,1155,0,43,1,0,1736.82,1.05,442,NETBANKING,0,32.65,0,13.06,LOW,ALLOW,No major risk signals
TXN007086,11357,734.25,14,0,270,0,60,2,0,470.9,1.56,1259,CARD,0,17.11,0,6.84,LOW,ALLOW,No major risk signals
TXN007087,12126,559.47,3,1,9,0,23,2,0,552.55,1.01,1269,UPI,0,9.29,15,12.72,LOW,ALLOW,New device
TXN007088,12626,430.41,18,0,1309,0,88,0,0,758.25,0.57,1573,WALLET,0,33.74,0,13.49,LOW,ALLOW,No major risk signals
TXN007089,11878,178.1,21,0,390,0,34,3,0,195.33,0.91,1915,NETBANKING,0,17.99,8,12.0,LOW,ALLOW,Elevated velocity
TXN007090,12460,1421.35,3,1,2,0,22,2,0,613.34,2.31,1232,WALLET,0,6.35,22,15.74,LOW,ALLOW,New device | Above-normal amount
