transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level
TXN011279,12634,3830.46,10,0,1015,0,77,1,0,455.16,8.4,1732,CARD,0,24.53,20,21.81,LOW
TXN009641,11629,2371.44,23,1,0,0,48,1,0,861.61,2.75,730,CARD,0,25.14,22,23.26,LOW
TXN010928,10588,470.81,19,1,19,0,74,1,2,379.07,1.24,968,CARD,0,32.79,23,26.92,LOW
TXN003220,10269,2082.51,11,0,644,0,58,2,1,572.74,3.63,1063,CARD,0,45.59,7,22.44,LOW
TXN000334,12331,1289.67,18,0,663,0,88,2,1,391.52,3.29,623,CARD,0,34.47,7,17.99,LOW
TXN009931,11088,1025.48,0,0,1410,0,11,3,0,430.37,2.38,102,NETBANKING,0,7.06,15,11.82,LOW
TXN009750,11309,3157.52,7,0,513,0,30,3,1,203.02,15.48,863,WALLET,1,28.47,28,28.19,LOW
TXN006120,12756,1755.93,20,0,290,0,5,1,0,308.5,5.67,408,UPI,0,38.09,15,24.23,LOW
TXN004984,10514,315.33,1,0,1149,0,26,0,0,279.03,1.13,15,UPI,0,16.49,0,6.6,LOW
TXN002930,11719,995.38,14,0,393,0,91,3,0,1807.54,0.55,1024,CARD,0,35.66,8,19.06,LOW
TXN007494,11820,1897.85,2,0,832,0,58,2,0,312.7,6.05,1642,UPI,0,22.54,15,18.01,LOW
TXN001413,10757,1718.01,22,0,792,0,0,1,1,736.27,2.33,1505,UPI,0,12.31,7,9.13,LOW
TXN009047,11181,289.45,18,1,6,0,74,3,0,1270.34,0.23,677,CARD,1,45.83,23,32.13,LOW
TXN000017,11515,1512.01,22,0,345,0,34,2,0,377.69,3.99,105,UPI,0,19.95,7,12.18,LOW
TXN001978,12068,188.63,17,0,578,0,63,0,1,1072.58,0.18,1001,CARD,0,24.32,0,9.73,LOW
TXN000457,11931,325.96,16,0,127,0,52,1,0,578.21,0.56,963,CARD,0,28.21,0,11.28,LOW
TXN010870,10188,1255.32,15,0,523,0,42,0,0,348.0,3.6,915,WALLET,0,33.72,7,17.69,LOW
TXN004425,12145,540.97,8,0,234,0,54,1,0,345.5,1.56,1727,UPI,0,28.75,0,11.5,LOW
TXN000723,12779,1814.94,20,0,34,0,66,1,0,312.37,5.79,935,CARD,0,56.18,15,31.47,LOW
TXN009902,10715,1016.74,4,0,617,0,40,2,2,444.48,2.28,1960,UPI,0,20.47,15,17.19,LOW
TXN002117,12848,1110.32,13,0,488,0,4,1,0,530.82,2.09,882,WALLET,0,39.94,7,20.17,LOW
TXN000376,12901,124.32,7,1,0,0,25,2,1,379.74,0.33,409,UPI,0,17.0,15,15.8,LOW
TXN000074,11579,951.37,4,0,1412,0,16,1,0,405.36,2.34,253,NETBANKING,0,9.2,7,7.88,LOW
TXN000227,10766,1026.67,21,0,1340,0,36,2,0,642.26,1.6,1651,NETBANKING,0,30.03,0,12.01,LOW
TXN002278,10482,1666.08,18,0,702,0,56,4,0,645.03,2.58,1478,WALLET,0,45.68,15,27.27,LOW
TXN005324,11647,2487.47,22,0,427,0,2,2,0,665.84,3.73,848,CARD,0,13.14,7,9.45,LOW
TXN011192,12959,3262.74,4,1,2,0,73,1,0,1307.95,2.49,725,UPI,0,28.82,22,24.73,LOW
TXN010659,10671,928.29,1,0,948,0,0,2,0,350.87,2.64,1565,CARD,0,43.34,7,21.53,LOW
TXN006523,12887,938.7,1,1,19,0,31,2,1,409.18,2.29,267,CARD,0,18.43,22,20.57,LOW
TXN009050,12418,663.52,5,1,18,0,30,0,1,315.62,2.1,1907,NETBANKING,0,26.67,22,23.87,LOW
TXN005913,11630,317.9,22,1,17,0,33,2,1,477.45,0.66,631,NETBANKING,0,11.35,15,13.54,LOW
TXN004656,10661,621.61,13,0,492,0,2,1,0,930.69,0.67,1121,UPI,0,22.14,0,8.86,LOW
TXN000118,10779,581.61,1,0,1067,1,2125,2,1,284.0,2.04,440,NETBANKING,0,17.89,47,35.36,LOW
TXN000300,11919,1962.13,16,0,1267,0,1,0,1,715.6,2.74,1849,UPI,0,14.34,7,9.94,LOW
TXN003530,12122,404.56,4,0,1066,0,98,0,0,254.93,1.58,1856,NETBANKING,0,6.66,0,2.66,LOW
TXN005214,11462,948.66,19,0,686,0,63,1,0,1557.78,0.61,701,CARD,0,37.97,0,15.19,LOW
TXN003109,12178,615.69,8,0,715,0,77,1,0,295.84,2.07,685,CARD,0,23.66,7,13.67,LOW
TXN009582,12513,390.15,17,0,378,0,91,2,0,1170.2,0.33,1126,CARD,0,26.31,0,10.53,LOW
TXN000088,11076,635.98,2,0,1038,0,91,2,0,406.02,1.56,18,WALLET,0,15.3,0,6.12,LOW
TXN006062,10609,2396.86,4,0,1328,0,15,4,0,341.87,6.99,957,CARD,0,32.46,23,26.78,LOW
TXN005262,11567,2188.87,10,0,201,0,42,0,1,547.15,3.99,881,UPI,0,32.02,7,17.01,LOW
TXN009796,10742,231.1,13,0,1072,0,89,0,0,308.71,0.75,1912,UPI,0,39.04,0,15.62,LOW
TXN007184,12312,1646.75,8,0,864,0,37,2,0,977.93,1.68,1401,CARD,1,28.33,0,11.33,LOW
TXN005278,12809,1190.18,21,1,16,0,44,1,0,576.41,2.06,237,WALLET,0,44.17,22,30.87,LOW
TXN011875,12152,891.79,15,1,11,1,1102,1,0,511.63,1.74,359,NETBANKING,0,22.52,60,45.01,MEDIUM
TXN008599,11711,1349.99,6,0,746,0,72,2,0,276.21,4.87,1853,CARD,0,27.02,15,19.81,LOW
TXN005567,11449,254.48,12,0,966,0,60,1,1,288.41,0.88,88,CARD,0,22.47,0,8.99,LOW
TXN000139,10392,1389.84,12,0,1163,0,41,1,1,521.26,2.66,1111,UPI,0,30.28,7,16.31,LOW
TXN010183,10941,1108.07,12,0,792,0,39,0,0,1716.55,0.65,440,CARD,0,53.26,0,21.3,LOW
TXN010203,10060,1521.41,16,0,987,0,18,0,0,207.22,7.31,401,CARD,0,31.33,20,24.53,LOW
TXN001385,12953,215.13,18,0,961,0,54,3,1,416.1,0.52,1427,UPI,0,13.27,8,10.11,LOW
TXN005158,12430,165.68,10,0,736,0,75,4,0,222.72,0.74,68,CARD,0,21.91,8,13.57,LOW
TXN009819,11736,2999.1,7,0,216,0,15,0,2,691.81,4.33,1913,CARD,0,58.22,23,37.09,LOW
TXN006633,12095,838.07,6,0,1266,0,76,2,0,364.7,2.29,61,UPI,0,44.81,7,22.12,LOW
TXN000690,11555,2592.24,0,0,648,0,59,0,1,127.23,20.22,364,CARD,0,10.19,20,16.08,LOW
TXN000555,12967,4666.56,8,0,1179,0,14,4,0,2552.58,1.83,1063,UPI,0,8.52,8,8.21,LOW
TXN008997,11435,156.69,13,1,4,1,290,2,1,836.96,0.19,1439,CARD,0,16.12,40,30.45,LOW
TXN002967,10628,849.65,22,0,428,0,22,0,3,1099.94,0.77,834,NETBANKING,0,16.66,15,15.66,LOW
TXN008892,10523,287.34,1,0,650,0,94,1,0,950.24,0.3,446,CARD,0,34.84,0,13.93,LOW
TXN003042,12648,461.15,11,0,162,0,79,0,1,209.99,2.19,1803,UPI,0,30.14,7,16.26,LOW
TXN009101,12523,1361.93,21,0,701,0,83,1,0,761.06,1.79,374,UPI,0,57.46,0,22.98,LOW
TXN008702,10833,1526.0,2,0,1007,0,11,0,0,660.78,2.31,232,CARD,0,23.62,7,13.65,LOW
TXN010329,10361,2440.46,2,0,854,0,21,4,0,149.06,16.26,1759,CARD,0,4.63,28,18.65,LOW
TXN001046,12376,142.7,1,0,140,0,93,1,2,610.77,0.23,872,NETBANKING,0,13.94,8,10.37,LOW
TXN011940,10018,546.79,4,0,204,0,45,0,0,756.48,0.72,312,NETBANKING,0,11.12,0,4.45,LOW
TXN005437,12701,560.88,11,0,771,0,11,0,0,704.44,0.8,181,CARD,1,19.49,0,7.8,LOW
TXN005632,11939,1157.35,15,1,5,0,42,1,0,293.9,3.92,492,UPI,0,30.52,22,25.41,LOW
TXN006638,11033,381.2,13,0,579,0,61,2,0,360.39,1.05,342,UPI,0,10.58,0,4.23,LOW
TXN003747,12342,1143.36,13,0,601,1,703,0,2,552.71,2.06,793,NETBANKING,0,32.86,50,43.14,MEDIUM
TXN001799,12434,1650.58,20,0,1301,0,25,2,0,499.14,3.3,1092,UPI,0,42.0,7,21.0,LOW
TXN002123,12408,429.52,10,0,923,0,88,1,3,308.71,1.39,165,WALLET,0,17.64,15,16.06,LOW
TXN009927,10742,745.4,17,0,1394,0,34,2,0,547.07,1.36,272,CARD,0,23.33,0,9.33,LOW
TXN009938,12782,528.44,12,0,1194,0,45,1,1,467.7,1.13,1756,UPI,0,29.14,0,11.66,LOW
TXN009150,11097,502.3,19,0,34,0,83,1,0,461.92,1.09,22,CARD,0,39.94,0,15.98,LOW
TXN005309,12805,365.73,13,0,986,0,22,1,0,123.64,2.93,381,CARD,0,16.32,7,10.73,LOW
TXN010452,12437,6622.47,7,0,612,0,53,1,1,487.48,13.56,1258,UPI,0,21.64,20,20.66,LOW
TXN011799,11377,1559.1,18,0,193,0,97,0,0,582.11,2.67,1675,CARD,1,31.27,7,16.71,LOW
TXN011246,12151,4315.67,13,0,1221,0,12,1,0,1714.67,2.52,467,CARD,0,11.88,7,8.95,LOW
TXN009975,11567,6417.63,15,0,307,0,18,1,0,1465.66,4.38,367,CARD,0,5.28,15,11.11,LOW
TXN008902,11672,1397.36,16,0,853,0,58,1,0,933.22,1.5,1546,CARD,0,35.66,0,14.26,LOW
TXN009598,11699,92.67,15,1,0,0,10,4,1,625.66,0.15,354,UPI,0,2.54,23,14.82,LOW
TXN008014,12131,263.07,8,1,1,0,47,1,0,462.79,0.57,804,UPI,0,30.22,15,21.09,LOW
TXN011878,11437,476.91,5,0,602,0,76,0,1,436.01,1.09,1824,CARD,0,35.7,0,14.28,LOW
TXN001967,11441,521.39,22,0,399,0,93,3,1,278.42,1.87,955,UPI,0,16.21,8,11.28,LOW
TXN008945,11205,301.33,20,0,1008,0,7,2,0,519.81,0.58,1505,UPI,0,14.92,0,5.97,LOW
TXN001010,11433,2000.29,21,0,228,0,18,0,1,671.15,2.98,1634,UPI,0,25.99,7,14.6,LOW
TXN002239,11845,1433.29,2,0,1492,0,32,3,0,621.15,2.3,825,UPI,0,5.41,15,11.16,LOW
TXN000948,10110,1016.18,8,0,261,0,79,1,0,1128.55,0.9,1452,CARD,0,34.87,0,13.95,LOW
TXN011905,11001,888.02,22,0,442,0,18,1,0,395.26,2.24,362,NETBANKING,0,40.29,7,20.32,LOW
TXN011075,11301,938.07,13,1,2,0,55,2,0,385.27,2.43,1861,UPI,0,23.17,22,22.47,LOW
TXN010295,11863,1638.06,15,0,822,0,40,2,0,1455.68,1.12,382,CARD,0,37.18,0,14.87,LOW
TXN002135,10493,408.05,4,0,191,1,1863,1,0,201.55,2.01,54,UPI,0,12.06,47,33.02,LOW
TXN002698,10646,2489.86,5,0,376,0,40,3,0,103.11,23.92,816,CARD,0,24.28,28,26.51,LOW
TXN011094,12897,565.56,4,0,167,0,57,0,0,288.12,1.96,965,CARD,0,21.2,0,8.48,LOW
TXN007497,12663,1769.95,21,0,308,0,49,3,0,213.55,8.25,1076,NETBANKING,0,19.28,28,24.51,LOW
TXN011348,12546,438.04,7,0,231,0,24,2,0,1084.94,0.4,704,NETBANKING,0,26.37,0,10.55,LOW
TXN009733,11066,1888.69,16,0,361,0,83,4,0,469.57,4.01,513,NETBANKING,0,23.68,23,23.27,LOW
TXN001086,12343,1023.07,6,0,1283,0,57,1,1,273.43,3.73,32,CARD,0,21.39,7,12.75,LOW
TXN010005,12492,3145.49,10,0,235,0,82,1,1,428.55,7.32,1630,CARD,0,27.04,20,22.82,LOW
TXN002990,12069,2231.16,20,0,249,0,49,1,0,165.87,13.37,953,UPI,0,30.01,20,24.01,LOW
TXN001094,10574,2371.18,19,1,7,0,70,0,0,939.28,2.52,100,CARD,0,37.52,22,28.21,LOW
TXN008639,11544,1071.27,7,0,1065,0,47,2,0,260.19,4.1,1570,CARD,1,15.3,15,15.12,LOW
TXN011074,12708,1229.39,4,0,812,0,52,0,0,298.05,4.11,1772,CARD,0,20.28,15,17.11,LOW
TXN005556,12904,1580.59,12,0,141,0,93,1,0,816.89,1.93,939,WALLET,0,49.28,0,19.71,LOW
TXN006845,10351,1526.95,23,0,1242,0,6,1,0,772.49,1.97,505,UPI,0,19.65,0,7.86,LOW
TXN009172,12810,988.36,11,0,744,0,66,1,0,281.1,3.5,348,UPI,0,19.44,7,11.97,LOW
TXN007582,12665,1220.26,15,0,1323,0,86,3,0,220.37,5.51,1020,UPI,0,21.49,23,22.4,LOW
TXN009426,11543,650.21,6,1,17,0,87,0,0,1190.03,0.55,145,UPI,0,17.86,15,16.15,LOW
TXN000883,11144,866.45,22,0,464,0,38,3,1,639.38,1.35,338,NETBANKING,0,13.76,8,10.3,LOW
TXN007916,12180,448.38,19,0,1339,0,76,3,1,409.82,1.09,1982,UPI,0,10.25,8,8.9,LOW
TXN008184,10947,1088.49,1,0,1234,0,35,2,1,131.49,8.22,883,CARD,0,17.81,20,19.13,LOW
TXN006280,12575,3840.86,19,0,1094,0,79,1,0,674.18,5.69,1027,UPI,0,31.91,15,21.76,LOW
TXN001514,10738,1170.9,10,1,11,0,30,1,0,523.34,2.23,104,WALLET,0,30.18,22,25.27,LOW
TXN005264,10386,3524.72,18,0,1449,1,2351,2,2,352.04,9.98,892,NETBANKING,0,41.73,68,57.49,MEDIUM
TXN002779,11043,289.62,13,1,8,0,38,3,0,287.44,1.0,172,UPI,0,30.21,23,25.88,LOW
TXN011150,11777,1567.09,9,0,466,0,95,6,1,855.43,1.83,1235,UPI,0,51.64,20,32.65,LOW
TXN002726,10514,2652.53,21,0,1124,1,1509,2,0,1199.91,2.21,1674,CARD,0,29.87,47,40.15,MEDIUM
TXN005825,10252,971.3,12,0,799,0,61,0,0,253.53,3.82,1498,CARD,0,23.38,7,13.55,LOW
TXN010869,11123,1289.14,0,0,1431,0,92,0,0,498.45,2.58,775,CARD,0,7.53,7,7.21,LOW
TXN006257,10643,675.3,16,0,134,0,51,1,0,263.96,2.55,212,CARD,0,29.14,7,15.86,LOW
TXN002234,10951,1738.05,22,0,1083,0,23,0,1,415.86,4.17,1865,WALLET,0,30.69,15,21.28,LOW
TXN000726,12956,1981.18,7,0,700,0,22,1,0,131.94,14.9,1201,UPI,0,27.58,20,23.03,LOW
TXN003670,10839,972.01,16,1,19,1,1792,3,0,644.47,1.51,796,CARD,1,87.34,73,78.74,HIGH
TXN008413,11035,1767.12,15,0,252,1,1019,0,1,277.05,6.36,582,WALLET,0,49.02,50,49.61,MEDIUM
TXN006773,10565,2120.59,17,1,0,0,87,1,0,1006.03,2.11,676,UPI,0,26.82,22,23.93,LOW
TXN001050,12958,1524.09,4,0,218,0,91,1,2,1788.99,0.85,437,NETBANKING,0,53.61,8,26.24,LOW
TXN006238,11872,1637.7,16,0,947,0,24,1,0,589.38,2.77,182,NETBANKING,0,26.39,7,14.76,LOW
TXN007941,10709,1816.92,20,1,5,0,72,1,1,210.39,8.6,1185,UPI,1,98.69,45,66.48,MEDIUM
TXN003784,11228,301.49,20,0,152,0,15,4,0,331.43,0.91,543,WALLET,0,55.59,8,27.03,LOW
TXN011979,11980,883.29,19,0,996,0,98,2,0,350.88,2.51,131,UPI,0,19.11,7,11.84,LOW
TXN003114,12692,3751.61,10,0,796,0,29,2,1,744.01,5.04,1762,NETBANKING,0,26.39,15,19.56,LOW
TXN000248,12911,1989.6,21,0,77,0,57,0,0,776.63,2.56,1471,UPI,0,50.77,7,24.51,LOW
TXN010735,11818,1037.23,21,0,415,0,47,1,0,469.21,2.21,794,UPI,0,47.42,7,23.17,LOW
TXN007124,11744,958.23,6,0,733,0,81,2,0,949.15,1.01,476,UPI,0,46.64,0,18.66,LOW
TXN007265,11601,624.42,22,0,203,0,10,0,0,783.29,0.8,1325,UPI,0,9.95,0,3.98,LOW
TXN011829,11244,357.35,16,0,141,0,51,2,0,795.74,0.45,1871,UPI,0,29.91,0,11.96,LOW
TXN002923,11641,692.46,17,0,1184,0,8,1,0,641.38,1.08,238,CARD,0,20.37,0,8.15,LOW
TXN005687,12929,1045.79,18,0,1274,0,35,4,0,1203.79,0.87,1443,UPI,0,34.54,8,18.62,LOW
TXN011188,11938,1428.51,9,1,17,0,17,1,0,815.52,1.75,1483,CARD,0,20.06,15,17.03,LOW
TXN009397,10235,549.54,19,0,1048,0,37,0,0,427.19,1.28,116,NETBANKING,0,30.31,0,12.12,LOW
TXN009559,10358,1665.77,11,1,19,0,3,0,0,245.43,6.76,24,UPI,0,18.83,40,31.53,LOW
TXN010631,10497,457.55,12,0,464,0,23,2,0,648.31,0.7,689,UPI,0,15.83,0,6.33,LOW
TXN005208,12491,670.68,18,0,336,0,59,2,1,400.99,1.67,1792,NETBANKING,0,16.06,0,6.43,LOW
TXN006725,10383,921.38,1,0,1017,0,71,3,1,379.18,2.42,1392,NETBANKING,0,29.87,15,20.95,LOW
TXN010715,11204,868.64,7,1,12,0,84,0,1,401.22,2.16,299,CARD,0,10.84,22,17.54,LOW
TXN006312,11380,4110.27,12,0,225,0,50,0,0,233.46,17.53,1429,UPI,0,29.57,20,23.83,LOW
TXN000625,12681,177.2,19,0,1313,0,87,0,0,277.2,0.64,516,UPI,0,22.03,0,8.81,LOW
TXN007411,10069,2127.69,13,0,1130,0,3,0,0,423.3,5.01,1792,NETBANKING,0,38.26,15,24.3,LOW
TXN005374,10341,377.87,8,0,596,0,78,1,0,308.52,1.22,355,UPI,0,15.63,0,6.25,LOW
TXN002067,12738,2540.63,20,0,348,0,32,2,1,513.7,4.94,1342,CARD,0,12.79,15,14.12,LOW
TXN005978,10184,229.83,11,0,40,0,13,1,1,163.61,1.4,735,UPI,0,49.46,0,19.79,LOW
TXN001328,12308,3934.89,1,0,511,0,55,1,0,143.56,27.22,1720,UPI,0,7.4,20,14.96,LOW
TXN011569,11893,280.39,21,0,435,0,63,4,0,244.29,1.14,21,WALLET,0,22.97,8,13.99,LOW
TXN007314,11410,1052.12,8,0,345,0,74,0,1,647.76,1.62,218,CARD,0,36.2,0,14.48,LOW
TXN007847,10418,4052.29,9,0,77,0,33,1,1,577.66,7.0,816,CARD,0,41.43,20,28.57,LOW
TXN007149,12276,2089.91,23,0,43,0,18,2,0,1196.91,1.74,23,UPI,0,40.66,0,16.26,LOW
TXN011582,11690,612.28,15,0,1321,0,50,2,0,1108.08,0.55,626,WALLET,0,44.17,0,17.67,LOW
TXN003691,11227,697.77,6,0,52,0,65,0,0,573.78,1.21,334,WALLET,0,18.71,0,7.48,LOW
TXN008054,12442,257.85,15,0,567,0,36,5,2,903.53,0.29,63,CARD,1,17.87,28,23.95,LOW
TXN006414,12313,1938.29,6,0,762,0,5,1,0,788.33,2.46,1039,CARD,0,20.89,7,12.56,LOW
TXN002238,11798,966.54,3,0,1495,0,17,3,1,1255.65,0.77,1654,CARD,0,2.84,8,5.94,LOW
TXN010893,12024,2876.84,14,0,857,0,80,1,0,2954.47,0.97,724,UPI,0,45.3,0,18.12,LOW
TXN010924,10471,1799.25,7,1,11,0,98,2,0,277.1,6.47,970,CARD,0,59.52,40,47.81,MEDIUM
TXN005295,12033,1560.4,15,0,1469,0,98,0,0,1378.75,1.13,1891,UPI,0,19.63,0,7.85,LOW
TXN006025,10035,832.19,6,0,54,0,32,0,0,94.58,8.71,988,UPI,0,54.3,20,33.72,LOW
TXN007199,12497,1704.36,22,0,324,0,9,2,2,619.84,2.75,1291,NETBANKING,0,14.51,15,14.8,LOW
TXN006871,10973,769.5,16,0,470,0,53,2,2,972.08,0.79,1277,UPI,0,11.64,8,9.46,LOW
TXN001466,10488,695.93,20,0,684,0,67,1,0,176.77,3.91,1195,UPI,0,29.7,7,16.08,LOW
TXN004357,11537,402.8,21,0,56,0,49,2,0,444.71,0.9,108,CARD,0,36.62,0,14.65,LOW
TXN007534,10415,773.65,0,1,10,0,26,0,0,918.16,0.84,1015,UPI,0,28.85,15,20.54,LOW
TXN010755,11345,237.21,16,0,1210,0,57,3,0,488.3,0.48,126,NETBANKING,0,15.08,8,10.83,LOW
TXN002302,10998,1338.73,17,0,826,0,78,1,0,857.05,1.56,381,UPI,0,48.33,0,19.33,LOW
TXN003039,10773,1472.48,1,0,834,0,8,1,0,218.12,6.72,166,CARD,0,17.68,15,16.07,LOW
TXN008417,12079,766.13,6,1,8,0,80,0,0,195.05,3.91,606,CARD,0,26.23,22,23.69,LOW
TXN000934,11254,703.6,11,1,9,0,83,2,0,441.34,1.59,884,UPI,0,13.56,15,14.43,LOW
TXN002976,12075,1535.12,1,0,939,0,7,2,0,233.66,6.54,1587,CARD,0,21.87,15,17.75,LOW
TXN011723,11525,1654.29,5,0,134,0,65,0,1,265.94,6.2,1403,WALLET,0,31.35,15,21.54,LOW
TXN001628,10037,636.06,21,1,3,0,23,0,0,455.52,1.39,1060,CARD,0,10.46,15,13.18,LOW
TXN011264,11050,353.45,3,0,269,0,88,0,0,1006.47,0.35,798,UPI,0,39.6,0,15.84,LOW
TXN007521,11540,1472.51,17,0,1452,0,13,2,0,445.01,3.3,1237,UPI,0,31.27,7,16.71,LOW
TXN011837,11660,192.47,21,0,1415,0,52,1,1,304.88,0.63,1121,UPI,0,14.53,0,5.81,LOW
TXN008934,12072,1072.69,6,0,1394,0,13,1,0,395.72,2.7,528,WALLET,0,39.37,7,19.95,LOW
TXN011139,10488,4249.61,4,1,5,0,70,2,0,357.37,11.86,1881,WALLET,1,99.24,45,66.7,MEDIUM
TXN007163,11364,246.39,19,0,1212,0,25,0,0,438.18,0.56,1437,NETBANKING,0,17.49,0,7.0,LOW
TXN004810,12370,882.11,21,0,448,0,73,1,0,233.63,3.76,209,NETBANKING,0,16.9,7,10.96,LOW
TXN010192,11587,137.35,6,0,1391,0,74,3,1,595.76,0.23,20,CARD,0,36.02,8,19.21,LOW
TXN011825,11091,1638.96,19,0,1324,0,32,0,0,1081.4,1.51,1251,UPI,0,47.66,0,19.06,LOW
TXN000685,12811,183.2,22,0,396,0,64,1,0,257.56,0.71,698,UPI,0,29.85,0,11.94,LOW
TXN002503,10608,1784.96,23,0,263,0,86,0,0,447.52,3.98,77,UPI,0,53.5,7,25.6,LOW
TXN005837,10075,1747.97,22,0,167,1,2176,4,0,770.19,2.27,263,WALLET,1,97.7,55,72.08,HIGH
TXN008553,12926,1626.41,18,0,1259,0,60,1,0,698.97,2.32,1405,UPI,0,39.07,7,19.83,LOW
TXN001847,11576,1164.69,9,0,1139,1,982,0,0,946.61,1.23,1413,NETBANKING,0,30.96,35,33.39,LOW
TXN007742,10896,2504.55,3,0,72,1,1069,2,0,790.15,3.17,196,UPI,0,38.74,42,40.7,MEDIUM
TXN007035,10534,452.17,15,0,1118,0,62,1,0,1359.2,0.33,1925,NETBANKING,0,32.5,0,13.0,LOW
TXN010368,11398,2029.16,15,0,1489,0,68,2,0,524.64,3.86,1317,UPI,0,33.1,7,17.44,LOW
TXN005209,11350,193.39,12,0,43,0,69,1,0,554.3,0.35,256,UPI,1,25.56,0,10.23,LOW
TXN011297,12450,161.89,11,0,666,0,71,0,2,1412.78,0.11,732,UPI,0,21.27,8,13.31,LOW
TXN011184,12775,553.25,2,0,912,0,30,2,1,429.64,1.28,1797,CARD,0,31.2,0,12.48,LOW
TXN008680,10355,1519.65,10,0,1153,0,32,1,0,271.25,5.58,296,NETBANKING,0,15.56,15,15.22,LOW
TXN011786,11499,509.12,19,0,1035,0,41,1,0,2243.18,0.23,1288,CARD,0,11.82,0,4.73,LOW
TXN006772,12068,1713.29,21,0,64,0,59,3,0,316.78,5.39,1260,UPI,0,42.18,23,30.67,LOW
TXN005044,10405,1606.62,13,0,1011,0,99,1,0,1307.97,1.23,137,CARD,0,50.03,0,20.01,LOW
TXN009856,12592,375.31,14,0,39,0,64,3,0,766.61,0.49,65,CARD,0,27.05,8,15.62,LOW
TXN000402,10971,810.33,12,0,1055,0,16,2,0,735.57,1.1,1399,UPI,0,14.61,0,5.85,LOW
TXN002466,10542,514.73,17,1,14,0,65,0,0,765.8,0.67,1710,NETBANKING,0,15.4,15,15.16,LOW
TXN002807,12583,192.6,21,0,293,0,70,1,0,943.84,0.2,1516,CARD,0,39.36,0,15.74,LOW
TXN001991,12340,5089.89,17,0,202,0,72,1,0,331.35,15.31,1847,UPI,0,19.28,20,19.71,LOW
TXN009607,12515,759.0,2,0,247,0,53,0,0,453.9,1.67,248,NETBANKING,0,13.83,0,5.53,LOW
TXN011356,10832,6673.6,12,0,966,0,91,0,0,311.06,21.39,1149,CARD,0,20.66,20,20.27,LOW
TXN002654,12196,3514.91,20,0,1492,0,32,2,0,812.28,4.32,711,UPI,0,14.76,15,14.9,LOW
TXN009498,10838,565.67,7,0,714,0,74,1,2,280.46,2.01,1703,WALLET,0,24.35,15,18.74,LOW
TXN006514,11366,659.67,0,0,101,0,3,1,0,305.15,2.15,33,UPI,0,15.47,7,10.39,LOW
TXN004668,12504,464.99,12,1,5,0,39,0,0,886.31,0.52,1743,CARD,0,24.17,15,18.67,LOW
TXN001364,12175,2037.65,20,0,811,0,70,1,0,860.08,2.37,1255,WALLET,0,38.35,7,19.54,LOW
TXN006024,11477,662.18,16,0,1177,0,12,0,0,664.6,0.99,1882,NETBANKING,0,35.31,0,14.12,LOW
TXN009375,11231,1531.46,3,1,2,0,65,2,0,266.82,5.72,872,UPI,0,47.78,40,43.11,MEDIUM
TXN004454,10559,278.73,4,0,436,0,96,2,0,702.08,0.4,1051,CARD,0,28.99,0,11.6,LOW
TXN002241,11195,1085.72,14,0,364,0,65,2,0,386.6,2.8,118,UPI,0,26.03,7,14.61,LOW
TXN007116,11983,2091.01,16,1,2,0,37,0,0,687.51,3.04,1067,NETBANKING,0,20.94,22,21.58,LOW
TXN005062,10089,710.11,16,0,788,0,33,1,0,425.76,1.66,1953,CARD,0,28.1,0,11.24,LOW
TXN006528,12841,1146.97,23,0,41,0,58,3,1,1639.28,0.7,1526,WALLET,0,26.33,8,15.33,LOW
TXN006727,12371,1026.96,9,0,582,0,28,0,1,576.81,1.78,1372,CARD,0,31.96,0,12.78,LOW
TXN002252,10520,811.88,2,0,232,1,612,0,0,636.85,1.27,78,WALLET,0,17.3,15,15.92,LOW
TXN009127,11724,738.59,11,0,112,0,52,1,0,787.02,0.94,1487,UPI,1,29.71,0,11.88,LOW
TXN000634,11365,2283.5,14,0,745,0,27,1,1,695.11,3.28,654,NETBANKING,0,26.3,7,14.72,LOW
TXN005838,10925,1740.26,20,0,742,0,69,3,0,346.57,5.01,1221,UPI,1,48.34,23,33.14,LOW
TXN011604,12287,721.73,1,0,842,1,303,0,1,183.57,3.91,914,CARD,0,8.04,22,16.41,LOW
TXN009194,12547,1406.97,5,0,1062,1,1892,0,0,700.11,2.01,1769,UPI,0,26.97,47,38.99,LOW
TXN011617,11692,251.87,10,0,147,0,43,1,0,228.35,1.1,1024,UPI,0,28.21,0,11.28,LOW
TXN007711,10452,1705.88,8,0,884,0,33,1,1,322.76,5.27,1723,UPI,0,28.05,15,20.22,LOW
TXN002656,11882,1061.36,21,0,352,0,3,2,1,120.96,8.7,1696,UPI,0,8.76,20,15.5,LOW
TXN004650,11236,4289.5,8,0,855,1,994,1,1,565.52,7.57,1833,UPI,0,30.95,55,45.38,MEDIUM
TXN011057,12391,881.76,11,0,543,0,82,1,0,2091.38,0.42,1347,CARD,0,13.78,0,5.51,LOW
TXN006575,12984,749.32,1,0,731,1,2063,1,0,363.24,2.06,646,CARD,1,34.4,47,41.96,MEDIUM
